,lightning_time,lat,lon
102,2020-05-27 18:58:38,12.759999999999836,120.33999999999894
103,2020-05-27 19:00:11,21.43999999999965,128.6399999999973
104,2020-05-27 19:00:20,12.51999999999984,120.47999999999891
105,2020-05-27 19:00:59,13.999999999999806,128.81999999999726
106,2020-05-27 19:01:04,21.299999999999653,128.0999999999974
107,2020-05-27 19:01:37,9.6399999999999,119.41999999999912
108,2020-05-27 19:01:42,13.519999999999818,128.13999999999737
109,2020-05-27 19:01:49,19.31999999999969,126.49999999999771
110,2020-05-27 19:01:55,15.779999999999768,130.95999999999682
111,2020-05-27 19:01:56,5.039999999999999,115.4999999999999
112,2020-05-27 19:02:09,12.719999999999835,120.31999999999893
113,2020-05-27 19:03:06,21.699999999999644,128.89999999999722
114,2020-05-27 19:03:45,17.739999999999732,124.93999999999802
115,2020-05-27 19:03:54,21.079999999999657,128.11999999999742
116,2020-05-27 19:03:55,8.699999999999921,116.27999999999977
117,2020-05-27 19:04:42,8.219999999999931,116.13999999999977
118,2020-05-27 19:04:47,10.299999999999887,121.97999999999858
119,2020-05-27 19:04:51,11.839999999999854,119.49999999999909
120,2020-05-27 19:05:04,12.079999999999847,124.73999999999805
121,2020-05-27 19:05:17,11.57999999999986,123.59999999999829
122,2020-05-27 19:05:23,16.119999999999767,123.31999999999834
123,2020-05-27 19:05:30,18.999999999999698,130.75999999999686
124,2020-05-27 19:05:38,9.7399999999999,117.43999999999953
125,2020-05-27 19:05:40,8.479999999999926,119.67999999999908
126,2020-05-27 19:05:53,15.519999999999776,132.21999999999656
127,2020-05-27 19:06:01,15.659999999999773,132.25999999999658
128,2020-05-27 19:06:37,16.199999999999758,131.67999999999668
129,2020-05-27 19:06:43,15.519999999999776,131.41999999999672
130,2020-05-27 19:06:54,15.539999999999775,131.89999999999662
131,2020-05-27 19:06:55,9.21999999999991,117.25999999999956
132,2020-05-27 19:07:52,10.59999999999988,122.93999999999842
133,2020-05-27 19:08:02,16.919999999999746,133.31999999999636
134,2020-05-27 19:08:18,12.719999999999835,120.31999999999893
135,2020-05-27 19:08:33,12.179999999999847,119.81999999999904
136,2020-05-27 19:09:26,9.559999999999905,117.4799999999995
137,2020-05-27 19:09:36,9.319999999999908,116.91999999999962
138,2020-05-27 19:09:56,17.359999999999737,129.81999999999704
139,2020-05-27 19:10:09,9.019999999999914,118.91999999999922
140,2020-05-27 19:10:19,16.539999999999758,130.29999999999694
141,2020-05-27 19:11:23,15.759999999999769,132.0599999999966
142,2020-05-27 19:11:28,15.439999999999776,131.99999999999662
143,2020-05-27 19:11:47,15.699999999999774,131.89999999999662
144,2020-05-27 19:12:37,18.719999999999708,132.83999999999642
145,2020-05-27 19:13:05,12.719999999999835,120.31999999999893
146,2020-05-27 19:13:20,12.719999999999835,120.31999999999893
147,2020-05-27 19:13:22,18.079999999999718,125.23999999999796
148,2020-05-27 19:13:36,6.139999999999977,117.61999999999948
149,2020-05-27 19:14:20,10.519999999999882,118.19999999999935
150,2020-05-27 19:14:22,21.85999999999964,129.05999999999722
151,2020-05-27 19:14:43,15.799999999999768,133.0399999999964
152,2020-05-27 19:14:49,21.779999999999642,128.97999999999723
153,2020-05-27 19:14:58,8.199999999999932,117.27999999999956
154,2020-05-27 19:15:05,19.419999999999693,126.59999999999769
155,2020-05-27 19:15:20,15.739999999999773,132.19999999999658
156,2020-05-27 19:15:45,15.699999999999774,131.65999999999667
157,2020-05-27 19:15:48,19.379999999999693,126.55999999999771
158,2020-05-27 19:15:58,12.259999999999845,124.93999999999802
159,2020-05-27 19:16:34,21.259999999999653,128.4399999999973
160,2020-05-27 19:16:36,11.899999999999853,124.79999999999805
161,2020-05-27 19:17:20,15.139999999999786,132.77999999999642
162,2020-05-27 19:19:12,13.059999999999828,120.63999999999888
163,2020-05-27 19:19:51,19.359999999999694,126.5399999999977
164,2020-05-27 19:19:58,15.159999999999785,130.25999999999698
165,2020-05-27 19:20:30,12.419999999999842,127.41999999999751
166,2020-05-27 19:20:55,19.379999999999693,126.5399999999977
167,2020-05-27 19:20:58,9.079999999999911,119.27999999999916
168,2020-05-27 19:21:04,22.279999999999628,129.71999999999707
169,2020-05-27 19:21:09,10.479999999999883,118.33999999999935
170,2020-05-27 19:21:10,17.559999999999732,131.87999999999664
171,2020-05-27 19:21:20,12.539999999999841,120.41999999999891
172,2020-05-27 19:21:22,20.519999999999673,129.1199999999972
173,2020-05-27 19:21:39,20.91999999999966,129.83999999999705
174,2020-05-27 19:21:47,20.239999999999675,127.31999999999756
175,2020-05-27 19:21:51,19.219999999999693,126.25999999999777
176,2020-05-27 19:21:53,15.239999999999783,130.89999999999685
177,2020-05-27 19:22:08,19.47999999999969,128.67999999999728
178,2020-05-27 19:23:09,12.719999999999835,120.31999999999893
179,2020-05-27 19:23:26,20.95999999999966,128.27999999999736
180,2020-05-27 19:24:00,18.919999999999703,130.95999999999682
181,2020-05-27 19:24:15,21.899999999999643,129.0999999999972
182,2020-05-27 19:24:33,17.739999999999732,124.91999999999805
183,2020-05-27 19:24:54,12.719999999999835,120.31999999999893
184,2020-05-27 19:24:55,18.759999999999707,132.8199999999965
185,2020-05-27 19:24:57,12.299999999999844,125.31999999999796
186,2020-05-27 19:25:05,9.319999999999908,117.33999999999952
187,2020-05-27 19:25:10,21.519999999999648,128.61999999999728
188,2020-05-27 19:25:21,15.599999999999776,132.01999999999666
189,2020-05-27 19:25:26,21.959999999999642,129.15999999999718
190,2020-05-27 19:25:32,7.7399999999999425,116.45999999999971
191,2020-05-27 19:25:45,19.559999999999693,126.75999999999766
192,2020-05-27 19:25:49,10.319999999999887,121.37999999999872
193,2020-05-27 19:26:04,18.719999999999708,132.6399999999965
194,2020-05-27 19:26:12,9.7599999999999,119.65999999999909
195,2020-05-27 19:26:19,16.179999999999758,132.1599999999966
196,2020-05-27 19:26:26,21.19999999999965,128.3999999999973
197,2020-05-27 19:26:27,12.579999999999838,124.71999999999808
198,2020-05-27 19:26:42,15.919999999999769,132.23999999999657
199,2020-05-27 19:26:44,13.55999999999982,116.83999999999963
200,2020-05-27 19:26:46,15.439999999999776,129.93999999999704
201,2020-05-27 19:27:22,15.579999999999776,131.5199999999967
202,2020-05-27 19:27:35,10.239999999999887,118.01999999999941
203,2020-05-27 19:27:41,13.179999999999824,120.73999999999886
204,2020-05-27 19:27:48,12.799999999999836,120.33999999999894
205,2020-05-27 19:29:07,9.319999999999908,116.9399999999996
206,2020-05-27 19:29:25,21.719999999999644,128.91999999999723
207,2020-05-27 19:29:39,12.719999999999835,120.31999999999893
208,2020-05-27 19:30:23,15.839999999999769,132.23999999999657
209,2020-05-27 19:30:38,12.719999999999835,120.31999999999893
210,2020-05-27 19:30:39,16.039999999999765,131.99999999999662
211,2020-05-27 19:30:40,19.45999999999969,126.6399999999977
212,2020-05-27 19:30:42,9.979999999999896,119.999999999999
213,2020-05-27 19:30:48,15.359999999999777,128.3999999999973
214,2020-05-27 19:30:55,19.579999999999693,126.77999999999766
